10143136866,"THC Content","Cost/Price","Quality"
10143109892,"Quality","Format (flower, vape, edibles, etc)","Cost/Price"
10143088122,"Format (flower, vape, edibles, etc)","THC Content","Cost/Price"
10143077190,"Cost/Price","THC Content","Favorite Strain"
10143056609,"Cost/Price","Format (flower, vape, edibles, etc)","Favorite Strain"
10143041238,"Other cannabinoids and terpenes","CBD Content","Favorite Strain"
10142993231,"Format (flower, vape, edibles, etc)","Other cannabinoids and terpenes","Favorite Strain"
10142966617,"Quality","Format (flower, vape, edibles, etc)","Cost/Price"
10142950045,"Quality","Cost/Price","Other cannabinoids and terpenes"
10142947535,"Format (flower, vape, edibles, etc)","Quality","Cost/Price"
10142940938,"Format (flower, vape, edibles, etc)","CBD Content","THCa"
10142868860,"THC Content","Cost/Price","CBDa"
10142795363,"Format (flower, vape, edibles, etc)","CBD Content","THC Content"
10142762492,"Quality","Cost/Price","CBD Content"
10142756565,"THC Content","Cost/Price","Quality"
10142731921,"Quality","Cost/Price","THC Content"
10142718218,"THC Content","CBD Content","Other cannabinoids and terpenes"
10142712564,"Quality","Cost/Price","THC Content"
10142701054,"THC Content","Cost/Price","Quality"
10142699153,"Format (flower, vape, edibles, etc)","THC Content","Favorite Strain"
10142697202,"THC Content","CBD Content","Cost/Price"
10142697139,"Format (flower, vape, edibles, etc)","Favorite Strain","Cost/Price"
10142691158,"Favorite Strain","Format (flower, vape, edibles, etc)","Quality"
10142680604,"Quality","Format (flower, vape, edibles, etc)","CBD Content"
10142645727,"THC Content","Cost/Price","Format (flower, vape, edibles, etc)"
10142625629,"Quality","Favorite Strain","Other cannabinoids and terpenes"
10142608773,"THC Content","Cost/Price","Quality"
10142605029,"THC Content","Quality","Cost/Price"
10142603713,"CBD Content","Quality","Format (flower, vape, edibles, etc)"
10142603260,"THC Content","Other cannabinoids and terpenes","Cost/Price"
10142601611,"Quality","Cost/Price","Favorite Strain"
10142600591,"Quality","Cost/Price","THC Content"
10142598571,"Format (flower, vape, edibles, etc)","THC Content","Cost/Price"
10142594482,"THC Content","Cost/Price","CBD Content"
10142594370,"THC Content","Other cannabinoids and terpenes","Favorite Strain"
10142594072,"THC Content","Cost/Price","Format (flower, vape, edibles, etc)"
10142453509,"Quality","THC Content","Format (flower, vape, edibles, etc)"
10142388213,"THC Content","CBD Content","CBDa"
10142214540,"Quality","Cost/Price","Favorite Strain"
10142134805,"THC Content","Format (flower, vape, edibles, etc)","Cost/Price"
10141275570,"Favorite Strain","Quality","THC Content"
10141267339,"Format (flower, vape, edibles, etc)","Quality","Cost/Price"
10140845616,"THCa","Cost/Price","Other cannabinoids and terpenes"
10140183753,"Other cannabinoids and terpenes","Cost/Price","Format (flower, vape, edibles, etc)"
10139120406,"CBDa","Quality","Cost/Price"
10139061871,"Format (flower, vape, edibles, etc)","THC Content","CBD Content"
10138931674,"Quality","THC Content","CBD Content"
10138829296,"Quality","Cost/Price","Favorite Strain"
10138814442,"Format (flower, vape, edibles, etc)","Favorite Strain","Other cannabinoids and terpenes"
10138761669,"Cost/Price","CBD Content","Other cannabinoids and terpenes"
10138747058,"Cost/Price","Format (flower, vape, edibles, etc)","THC Content"
10138701567,"Quality","THC Content","Favorite Strain"
10138444251,"Cost/Price","THC Content","Quality"
10138269829,"CBD Content","Other cannabinoids and terpenes","Quality"
10138213019,"Other cannabinoids and terpenes","THC Content","CBD Content"
10138105716,"Format (flower, vape, edibles, etc)","Other cannabinoids and terpenes","Cost/Price"
10137991954,"Other cannabinoids and terpenes","CBD Content","THC Content"
10137894296,"Quality","Cost/Price","THC Content"
10137100957,"Format (flower, vape, edibles, etc)","Other cannabinoids and terpenes","Quality"
10136960446,"THCa","Favorite Strain","Cost/Price"
10136956781,"THC Content","THC Content","THC Content"
10136711414,"Other cannabinoids and terpenes","Cost/Price","THC Content"
10136358903,"THC Content","Cost/Price","Quality"
10136017627,"Quality","THC Content","CBD Content"
10135253638,"Format (flower, vape, edibles, etc)","THCa","Cost/Price"
10135185924,"Favorite Strain","Format (flower, vape, edibles, etc)","Cost/Price"
10135114465,"Cost/Price","THC Content","THCa"
10134930830,"Quality","Format (flower, vape, edibles, etc)","Cost/Price"
10134812473,"Favorite Strain","Other cannabinoids and terpenes","Quality"
10134684832,"Cost/Price","THC Content","Favorite Strain"
10134674468,"CBD Content","Favorite Strain","Quality"
10134673876,"Quality","CBD Content","Cost/Price"
10134672044,"THC Content","CBD Content","Cost/Price"
10134431722,"Other cannabinoids and terpenes","THC Content","Quality"
10134424429,"THC Content","Quality","Cost/Price"
10133779899,"CBD Content","CBDa","THC Content"
10133620417,"Format (flower, vape, edibles, etc)","THC Content","Quality"
10133562078,"THC Content","Other cannabinoids and terpenes","Quality"
10133552929,"Cost/Price","Quality","THCa"
10133477675,"Quality","THC Content","Cost/Price"
10133394849,"Favorite Strain","THC Content","CBD Content"
10133313827,"Cost/Price","THC Content","Quality"
10133294854,"Cost/Price","THC Content","CBD Content"
10133256299,"THC Content","CBD Content","Quality"
10132796279,"THC Content","Favorite Strain","Quality"
10132700663,"Favorite Strain","Cost/Price","Format (flower, vape, edibles, etc)"
10132648660,"THC Content","Cost/Price","CBD Content"
10132248093,"Quality","CBD Content","THC Content"
10132169596,"CBD Content","THC Content","Quality"
10132036582,"Format (flower, vape, edibles, etc)","THC Content","Cost/Price"
10131986175,"Favorite Strain","Cost/Price","THC Content"
10131883157,"THC Content","Quality","Favorite Strain"
10131849213,"Quality","THC Content","Cost/Price"
10131764296,"THC Content","Cost/Price","Format (flower, vape, edibles, etc)"
10131745201,"THC Content","CBD Content","Other cannabinoids and terpenes"
10131726683,"THC Content","CBD Content","Favorite Strain"
10131678338,"Favorite Strain","THC Content","CBD Content"
10131646744,"THC Content","Cost/Price","Quality"
10131630769,"THC Content","CBD Content","Quality"
10131629272,"Format (flower, vape, edibles, etc)","Quality","Cost/Price"
10131593777,"THC Content","Cost/Price","Quality"
10131570320,"Favorite Strain","Format (flower, vape, edibles, etc)","Cost/Price"
10131560058,"Favorite Strain","Cost/Price","THC Content"
10131452305,"Other cannabinoids and terpenes","Cost/Price","Quality"
10131451882,"THC Content","CBD Content","Cost/Price"
10131449748,"Format (flower, vape, edibles, etc)","CBD Content","Cost/Price"
10131387520,"THC Content","CBD Content","Cost/Price"
10131328156,"THC Content","Quality","Cost/Price"
10131305406,"Cost/Price","Format (flower, vape, edibles, etc)","THC Content"
10131302646,"CBD Content","Quality","Cost/Price"
10131300085,"Cost/Price","THC Content","Quality"
10131297032,"Quality","Format (flower, vape, edibles, etc)","THC Content"
10131269258,"THC Content","Cost/Price","Format (flower, vape, edibles, etc)"
10131268897,"Format (flower, vape, edibles, etc)","Cost/Price","CBD Content"
10131264125,"THCa","CBDa","Other cannabinoids and terpenes"
10131247244,"THC Content","Quality","Favorite Strain"
10131242201,"THC Content","Quality","Cost/Price"
10131242010,"Cost/Price","CBD Content","THC Content"
10131239512,"Cost/Price","THCa","Quality"
10131233475,"THC Content","THCa","Cost/Price"
10131229054,"Cost/Price","Quality","Favorite Strain"
10131214477,"Format (flower, vape, edibles, etc)","Cost/Price","THC Content"
10131213551,"Cost/Price","Quality","Favorite Strain"
10131204933,"THC Content","CBD Content","Favorite Strain"
10131201970,"THC Content","Favorite Strain","Quality"
10131197986,"Quality","Format (flower, vape, edibles, etc)","Cost/Price"
10131195330,"Quality","THC Content","CBD Content"
10131192376,"Quality","THC Content","Cost/Price"
10131191189,"Quality","Cost/Price","CBD Content"
10131187127,"THCa","Format (flower, vape, edibles, etc)","Favorite Strain"
10131149670,"THC Content","CBD Content","THCa"
10131117879,"THCa","CBDa","Quality"
10130787672,"THC Content","Favorite Strain","Quality"
10130458387,"Quality","THC Content","CBD Content"
10130189844,"Format (flower, vape, edibles, etc)","THC Content","Quality"
10130158929,"THC Content","Cost/Price","Quality"
10130042878,"Cost/Price","Quality","THCa"
10130020477,"Cost/Price","THC Content","Quality"
10129922368,"Format (flower, vape, edibles, etc)","THC Content","Other cannabinoids and terpenes"
10129774081,"Cost/Price","THC Content","Favorite Strain"
10129685307,"Quality","Quality","Quality"
10129676432,"Quality","Cost/Price","THC Content"
10129673001,"THC Content","Quality","Format (flower, vape, edibles, etc)"
10129657579,"Quality","CBD Content","Cost/Price"
10129650193,"Cost/Price","Quality","THC Content"
10129647412,"CBD Content","Other cannabinoids and terpenes","THC Content"
10129581312,"THC Content","Format (flower, vape, edibles, etc)","Quality"
10129547446,"Other cannabinoids and terpenes","THC Content","CBD Content"
10129519603,"THC Content","THCa","Favorite Strain"
10129511356,"CBD Content","THC Content","Cost/Price"
10129462723,"Cost/Price","Quality","Format (flower, vape, edibles, etc)"
10129433590,"THC Content","Quality","Cost/Price"
10129421681,"THC Content","CBD Content","Quality"
10129349932,"THC Content","Cost/Price","Format (flower, vape, edibles, etc)"
10129272619,"Cost/Price","Format (flower, vape, edibles, etc)","Favorite Strain"
10129169941,"Favorite Strain","THC Content","Cost/Price"
10129124458,"Cost/Price","Format (flower, vape, edibles, etc)","CBD Content"
10129096589,"Quality","THC Content","Other cannabinoids and terpenes"
10128945239,"Favorite Strain","THC Content","Favorite Strain"
10128771503,"Favorite Strain","Quality","Cost/Price"
10128767761,"CBD Content","Cost/Price","THCa"
10128728196,"Format (flower, vape, edibles, etc)","THC Content","Quality"
10128711809,"THC Content","Other cannabinoids and terpenes","Cost/Price"
10128457377,"Other cannabinoids and terpenes","THC Content","CBD Content"
10128374991,"CBD Content","THC Content","Cost/Price"
10128242064,"THC Content","Format (flower, vape, edibles, etc)","Favorite Strain"
10128186756,"THC Content","CBD Content","Cost/Price"
10128138430,"Format (flower, vape, edibles, etc)","Cost/Price","Quality"
10128137391,"Cost/Price","THC Content","Favorite Strain"
10128053039,"THC Content","Cost/Price","Quality"
10128026830,"Quality","THC Content","CBD Content"
10127999637,"CBD Content","THC Content","Quality"
10127985597,"Format (flower, vape, edibles, etc)","THC Content","Other cannabinoids and terpenes"
10127960438,"Cost/Price","CBD Content","Format (flower, vape, edibles, etc)"
10127959516,"Quality","Cost/Price","Favorite Strain"
10127918275,"Cost/Price","THC Content","Other cannabinoids and terpenes"
10127868126,"THC Content","Cost/Price","CBD Content"
10127844274,"Quality","Cost/Price","THC Content"
10127840609,"CBD Content","Cost/Price","Favorite Strain"
10127820444,"Favorite Strain","Cost/Price","Format (flower, vape, edibles, etc)"
10127804909,"Cost/Price","Quality","CBD Content"
10127786477,"THC Content","CBD Content","Quality"
10127781066,"THC Content","Quality","Cost/Price"
10127716333,"THC Content","Favorite Strain","Quality"
10127706116,"Quality","Favorite Strain","Format (flower, vape, edibles, etc)"
10127686715,"Format (flower, vape, edibles, etc)","Quality","THC Content"
10127657862,"Quality","Quality",""
10127654232,"THC Content","Cost/Price","Cost/Price"
10127640903,"THC Content","CBD Content","Favorite Strain"
10127640409,"Cost/Price","Quality","THC Content"
10127580348,"THC Content","Cost/Price","Quality"
10127518011,"Quality","CBD Content","Cost/Price"
10127502019,"THC Content","Other cannabinoids and terpenes","THCa"
10127496364,"THC Content","CBD Content","Cost/Price"
10127475954,"Format (flower, vape, edibles, etc)","THC Content","CBD Content"
10127468488,"Cost/Price","Quality","Format (flower, vape, edibles, etc)"
10127464855,"Favorite Strain","THC Content","Cost/Price"
10127463593,"THC Content","Cost/Price","Quality"
10127456257,"THC Content","THCa","Favorite Strain"
10127451035,"THC Content","Favorite Strain","Quality"
10127441384,"THCa","CBD Content","CBDa"
10127412430,"Favorite Strain","THC Content","Cost/Price"
10127410003,"CBD Content","THC Content","Cost/Price"
10127406972,"THC Content","Cost/Price","Cost/Price"
10127393239,"Quality","Cost/Price","Other cannabinoids and terpenes"
10127389359,"Quality","Cost/Price","Format (flower, vape, edibles, etc)"
10127383570,"Quality","Format (flower, vape, edibles, etc)","Cost/Price"
10127374223,"THC Content","Quality","Cost/Price"
10127374019,"Quality","THC Content","CBD Content"
10127359614,"THC Content","Quality","Cost/Price"
10127357215,"Favorite Strain","Quality","THC Content"
10127356809,"Cost/Price","THC Content","Format (flower, vape, edibles, etc)"
10127347345,"Quality","Cost/Price","THC Content"
10127346623,"Cost/Price","THCa","Format (flower, vape, edibles, etc)"
10127339756,"Cost/Price","THC Content","CBD Content"
10127331399,"Cost/Price","THC Content","THCa"
10127324019,"THC Content","Quality","Cost/Price"
10127311385,"THC Content","Quality","Cost/Price"
10127300620,"Cost/Price","",""
10127300314,"THC Content","Other cannabinoids and terpenes","THCa"
10127294443,"Quality","Cost/Price","THC Content"
10127273341,"THC Content","Quality","Favorite Strain"
10127257620,"THC Content","CBD Content","Quality"
10127256002,"Quality","THC Content","Cost/Price"
10127253546,"CBD Content","Cost/Price","Quality"
10127252065,"THC Content","CBD Content","Cost/Price"
10127251708,"Format (flower, vape, edibles, etc)","Quality","THC Content"
10127251265,"THC Content","THCa","Cost/Price"
10127249141,"Favorite Strain","Format (flower, vape, edibles, etc)","Quality"
10127249037,"THC Content","Format (flower, vape, edibles, etc)","Cost/Price"
10127239067,"Quality","Cost/Price","Format (flower, vape, edibles, etc)"
10127236538,"THC Content","CBD Content","THCa"
10127231694,"Favorite Strain","Quality","Format (flower, vape, edibles, etc)"
10127228851,"Quality","THC Content","Format (flower, vape, edibles, etc)"
10127222916,"Format (flower, vape, edibles, etc)","Cost/Price","Favorite Strain"
10127220039,"CBD Content","THC Content","THCa"
10127218064,"CBD Content","Quality","Other cannabinoids and terpenes"
10127205976,"THC Content","Favorite Strain","Cost/Price"
10127199021,"Cost/Price","Quality","THC Content"
10127197108,"CBD Content","Cost/Price","Format (flower, vape, edibles, etc)"
10127189561,"THC Content","CBD Content","Cost/Price"
10127186413,"Format (flower, vape, edibles, etc)","THC Content","Cost/Price"
10127180821,"THC Content","Cost/Price","Quality"
10127178776,"THCa","Quality","Favorite Strain"
10127177091,"Format (flower, vape, edibles, etc)","Favorite Strain","THC Content"
10127176525,"THC Content","Format (flower, vape, edibles, etc)","Cost/Price"
10127174778,"Favorite Strain","Format (flower, vape, edibles, etc)","Cost/Price"
10127173349,"CBD Content","THC Content","Cost/Price"
10127172356,"Quality","THCa","Cost/Price"
10127172243,"Format (flower, vape, edibles, etc)","CBD Content","THC Content"
10127171612,"THC Content","Other cannabinoids and terpenes","CBD Content"
10127164315,"CBD Content","Cost/Price","Quality"
10127162272,"THC Content","THCa","Quality"
10127160872,"THC Content","Cost/Price","Favorite Strain"
10127160616,"Cost/Price","Format (flower, vape, edibles, etc)","Favorite Strain"
10127158548,"CBD Content","Favorite Strain","Cost/Price"
10127157053,"Quality","Cost/Price","THC Content"
10127156848,"Favorite Strain","THC Content","THCa"
10127155757,"Format (flower, vape, edibles, etc)","Favorite Strain","THC Content"
10127155395,"Quality","Favorite Strain","THC Content"
10127036495,"Quality","THC Content","CBD Content"
10126882145,"Quality","Cost/Price","Favorite Strain"
10126315016,"Favorite Strain","Cost/Price","THC Content"
10125815925,"THC Content","CBD Content","Other cannabinoids and terpenes"
10125705542,"CBD Content","Other cannabinoids and terpenes","THC Content"
10125280005,"Favorite Strain","Cost/Price","Format (flower, vape, edibles, etc)"
10124476250,"Other cannabinoids and terpenes","THC Content","CBD Content"
10124378453,"Format (flower, vape, edibles, etc)","Quality","Cost/Price"
10124369637,"THC Content","Favorite Strain","Quality"
10124369213,"THC Content","CBD Content","Other cannabinoids and terpenes"
10124355946,"THC Content","Quality","Cost/Price"
10124348626,"Quality","Favorite Strain","THCa"
10124286376,"CBDa","THC Content","CBD Content"
10124256768,"Quality","Cost/Price","THC Content"
10124250123,"Quality","Format (flower, vape, edibles, etc)","THC Content"
10124243132,"THC Content","Favorite Strain","Format (flower, vape, edibles, etc)"
10124217943,"Other cannabinoids and terpenes","Cost/Price","THC Content"
10124193021,"Cost/Price","CBD Content","Format (flower, vape, edibles, etc)"
10123570987,"THC Content","CBD Content","Other cannabinoids and terpenes"
10123538695,"Quality","CBD Content","Cost/Price"
10123332415,"Quality","Cost/Price","THC Content"
10123305896,"THCa","THC Content","CBD Content"
10123037906,"Cost/Price","Quality","THCa"
10123019518,"THCa","Favorite Strain","Format (flower, vape, edibles, etc)"
10122896731,"Quality","Format (flower, vape, edibles, etc)","THC Content"
10122742896,"THC Content","Format (flower, vape, edibles, etc)","Other cannabinoids and terpenes"
10122454581,"THC Content","Other cannabinoids and terpenes","Format (flower, vape, edibles, etc)"
10121675492,"THC Content","Favorite Strain","Cost/Price"
10121028147,"Favorite Strain","THC Content","Cost/Price"
10120946731,"Favorite Strain","CBDa","Other cannabinoids and terpenes"
10120941745,"Quality","Other cannabinoids and terpenes","Format (flower, vape, edibles, etc)"
10120655061,"THC Content","CBD Content","Quality"
10120576348,"THC Content","CBD Content","Format (flower, vape, edibles, etc)"
10120190166,"THC Content","Other cannabinoids and terpenes","CBD Content"
10120129559,"Quality","THC Content","Format (flower, vape, edibles, etc)"
10120117922,"Quality","Format (flower, vape, edibles, etc)","Favorite Strain"
10120114398,"CBD Content","THC Content","Format (flower, vape, edibles, etc)"
10120110022,"Favorite Strain","THC Content","Cost/Price"
10120105927,"Quality","Cost/Price","THC Content"
10120088047,"Cost/Price","Favorite Strain","THC Content"
10120029854,"Format (flower, vape, edibles, etc)","Other cannabinoids and terpenes","Quality"
10119784107,"CBD Content","THC Content","Cost/Price"
10118620332,"Cost/Price","THCa","Format (flower, vape, edibles, etc)"
10117867617,"Quality","CBD Content","Cost/Price"
10117816882,"THC Content","Quality","Cost/Price"
10117806489,"Cost/Price","Quality","THC Content"
10117478255,"CBD Content","THCa","Other cannabinoids and terpenes"
10116561460,"CBD Content","Cost/Price","Favorite Strain"
10116528519,"CBD Content","THC Content","Cost/Price"
10116480749,"THC Content","Other cannabinoids and terpenes","Cost/Price"
10116352346,"Quality","Cost/Price","THC Content"
10116307435,"Quality","THC Content","Cost/Price"
10115922114,"CBD Content","Quality","Format (flower, vape, edibles, etc)"
10115753806,"Cost/Price","Quality","Cost/Price"
10115125310,"Quality","CBD Content","THC Content"
10114997094,"THC Content","Quality","Cost/Price"
10114476888,"Format (flower, vape, edibles, etc)","CBD Content","Quality"
10114292630,"THC Content","CBD Content","Quality"
10114267357,"Quality","Format (flower, vape, edibles, etc)","THC Content"
10114212199,"CBD Content","Quality",""
10114088770,"Format (flower, vape, edibles, etc)","Favorite Strain","Cost/Price"
10113996687,"THC Content","Cost/Price","THC Content"
10113930337,"THC Content","",""
10113911131,"Quality","Cost/Price","Other cannabinoids and terpenes"
10113867776,"THC Content","Quality","Format (flower, vape, edibles, etc)"
10113828646,"CBD Content","Cost/Price","Other cannabinoids and terpenes"
10113809878,"THC Content","CBD Content","Format (flower, vape, edibles, etc)"
10113758110,"THC Content","Quality","Cost/Price"
10113725108,"Cost/Price","THC Content","Quality"
10113458375,"Quality","THC Content","Cost/Price"
10113433935,"THC Content","Favorite Strain","Cost/Price"
10113325824,"Favorite Strain","Format (flower, vape, edibles, etc)","Quality"
10113273807,"Favorite Strain","Quality","Cost/Price"
10113215166,"Quality","CBD Content","Cost/Price"
10113145654,"Quality","Cost/Price","Other cannabinoids and terpenes"
10113129257,"Favorite Strain","Quality","Cost/Price"
10113111202,"Format (flower, vape, edibles, etc)","THC Content","Cost/Price"
10113110847,"THC Content","CBD Content","Cost/Price"
10113045616,"Quality","Format (flower, vape, edibles, etc)","THC Content"
10113042932,"THC Content","Cost/Price","Other cannabinoids and terpenes"
10113037715,"Quality","Cost/Price","THC Content"
10113037295,"Cost/Price","THC Content","Format (flower, vape, edibles, etc)"
10113027515,"Format (flower, vape, edibles, etc)","Favorite Strain","Quality"
10112996557,"THC Content","Cost/Price","Favorite Strain"
10110366322,"Quality","Format (flower, vape, edibles, etc)","Cost/Price"
10107266347,"THC Content","CBD Content","Other cannabinoids and terpenes"
10106410797,"Quality","CBD Content","THC Content"
10106336935,"Cost/Price","CBD Content","Format (flower, vape, edibles, etc)"
10105231055,"Quality","Cost/Price","Format (flower, vape, edibles, etc)"
10104860194,"CBDa","CBDa","Other cannabinoids and terpenes"
10103104157,"CBD Content","Quality","Cost/Price"
